title,video_id,video_description,published_date,extraction_date,views,comment,thumbnail
COLETIVA PRÉ-JOGO: Vagner Love - (05/06/2024),4RXw2F85OuY,"--

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-06-05T14:45:33Z,2024-06-18 18:25:52.070977,357,4,"{'default': {'url': 'https://i.ytimg.com/vi/4RXw2F85OuY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4RXw2F85OuY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4RXw2F85OuY/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/4RXw2F85OuY/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/4RXw2F85OuY/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
COLETIVA PRÉ-JOGO: Alejo Cruz - (04/06/2024),vVUA-iGN0Po,"--

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-06-05T13:39:17Z,2024-06-18 18:25:52.070977,196,2,"{'default': {'url': 'https://i.ytimg.com/vi/vVUA-iGN0Po/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/vVUA-iGN0Po/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/vVUA-iGN0Po/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/vVUA-iGN0Po/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/vVUA-iGN0Po/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
COLETIVA PRÉ-JOGO: Jair Ventura - (04/06/2024),lL3md4M4Qs8,"--

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-06-05T01:10:16Z,2024-06-18 18:25:52.070977,939,22,"{'default': {'url': 'https://i.ytimg.com/vi/lL3md4M4Qs8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lL3md4M4Qs8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lL3md4M4Qs8/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/lL3md4M4Qs8/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/lL3md4M4Qs8/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
AO VIVO: Coletiva Jair Ventura pós-jogo - Vitória 0 x 2 Atlético Goianiense,1FRozWM5hKk,"--
Acompanhe ao vivo coletiva de imprensa do Dragäo.

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-06-02T10:04:22Z,2024-06-18 18:25:52.070977,1640,23,"{'default': {'url': 'https://i.ytimg.com/vi/1FRozWM5hKk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1FRozWM5hKk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1FRozWM5hKk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/1FRozWM5hKk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/1FRozWM5hKk/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
ENTREVISTA PÓS-JOGO : Ronaldo - (01/06/2024),gXBsbUBxoN8,"PAREDÃO DO DRAGÃO 
--O CANTO DESSA CIDADE SOU EU! TRÊS PONTOS DO RUBRO-NEGRO GOIANO! Com gols de Vagner Love e Gabriel Baralhas, o Dragão do Brasil venceu o Vitória por 2 a 0. É NOSSO! SEGUIMOS POR MUITO MAIS! 🇹🇹🫶⚽⚽ #DragãoDoBrasil #OClubeDeTodos

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-06-01T21:59:14Z,2024-06-18 18:25:52.070977,454,10,"{'default': {'url': 'https://i.ytimg.com/vi/gXBsbUBxoN8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gXBsbUBxoN8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gXBsbUBxoN8/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/gXBsbUBxoN8/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/gXBsbUBxoN8/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
COLETIVA: Jair Ventura - (30/05/2024),P9QmFPgll7U,"--

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-30T14:47:01Z,2024-06-18 18:25:52.070977,1070,15,"{'default': {'url': 'https://i.ytimg.com/vi/P9QmFPgll7U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/P9QmFPgll7U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/P9QmFPgll7U/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/P9QmFPgll7U/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/P9QmFPgll7U/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
COLETIVA: Alix Vinicius - (29/05/2024),vB1La0iNcBw,"--

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-29T19:01:32Z,2024-06-18 18:25:52.070977,461,6,"{'default': {'url': 'https://i.ytimg.com/vi/vB1La0iNcBw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/vB1La0iNcBw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/vB1La0iNcBw/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/vB1La0iNcBw/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/vB1La0iNcBw/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
COLETIVA: Gabriel Baralhas  - (28/05/2024),cFZWMsheiac,"--

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-28T18:59:11Z,2024-06-18 18:25:52.070977,539,11,"{'default': {'url': 'https://i.ytimg.com/vi/cFZWMsheiac/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/cFZWMsheiac/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/cFZWMsheiac/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/cFZWMsheiac/sddefault.jpg', 'width': 640, 'height': 480}}"
COLETIVA: Guilherme Romão - (27/05/2024),CIcykFhkqcI,"--

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-27T18:09:45Z,2024-06-18 18:25:52.070977,556,5,"{'default': {'url': 'https://i.ytimg.com/vi/CIcykFhkqcI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/CIcykFhkqcI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/CIcykFhkqcI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/CIcykFhkqcI/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/CIcykFhkqcI/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
BASTIDOR: JOGO TREINO / ACG 3 X 1 AAA  - (25/05/2024),MkdZitLJ-yo,"-- GOLS :  Shaylon, Guilherme Romão e Emiliano Rodriguez 
O técnico Jair Ventura comentou a importância da atividade no Estádio Antônio Accioly.

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-26T11:40:32Z,2024-06-18 18:25:52.070977,987,8,"{'default': {'url': 'https://i.ytimg.com/vi/MkdZitLJ-yo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/MkdZitLJ-yo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/MkdZitLJ-yo/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/MkdZitLJ-yo/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/MkdZitLJ-yo/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
BASTIDORES - Dragão nas oitavas da Copa do Brasil,YvlKYal9x_s,"--

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-23T22:48:22Z,2024-06-18 18:25:52.070977,901,3,"{'default': {'url': 'https://i.ytimg.com/vi/YvlKYal9x_s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/YvlKYal9x_s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/YvlKYal9x_s/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/YvlKYal9x_s/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/YvlKYal9x_s/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
COLETIVA: Vagner Love - (23/05/2024),X39Hmw676Ck,"--

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-23T19:50:02Z,2024-06-18 18:25:52.070977,1225,16,"{'default': {'url': 'https://i.ytimg.com/vi/X39Hmw676Ck/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/X39Hmw676Ck/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/X39Hmw676Ck/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/X39Hmw676Ck/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/X39Hmw676Ck/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
Ao vivo: Coletiva de imprensa pós Jogo  : Atlético GO x Brusque,oiT0fMym0PM,"--
Acompanhe ao vivo coletiva de imprensa do Dragäo.

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-23T12:30:57Z,2024-06-18 18:25:52.070977,696,7,"{'default': {'url': 'https://i.ytimg.com/vi/oiT0fMym0PM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/oiT0fMym0PM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/oiT0fMym0PM/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/oiT0fMym0PM/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/oiT0fMym0PM/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
Ao vivo: Coletiva de imprensa pós Jogo com Jair Ventura : Atlético GO x Brusque,8-VxukBStac,"--
Acompanhe ao vivo coletiva de imprensa do Dragäo.

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-23T00:47:18Z,2024-06-18 18:25:52.070977,1663,12,"{'default': {'url': 'https://i.ytimg.com/vi/8-VxukBStac/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8-VxukBStac/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8-VxukBStac/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/8-VxukBStac/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/8-VxukBStac/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
Entrevista com Jair Ventura,i0czhuUL2bU,Assista a entrevista coletiva do técnico Jair Ventura,2024-05-22T20:39:42Z,2024-06-18 18:25:52.070977,0,0,"{'default': {'url': 'https://i.ytimg.com/vi/i0czhuUL2bU/default_live.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/i0czhuUL2bU/mqdefault_live.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/i0czhuUL2bU/hqdefault_live.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/i0czhuUL2bU/sddefault_live.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/i0czhuUL2bU/maxresdefault_live.jpg', 'width': 1280, 'height': 720}}"
COLETIVA: Jair Ventura - (21/05/2024),bHqapaAdlHU,"--

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-21T18:59:46Z,2024-06-18 18:25:52.070977,1219,21,"{'default': {'url': 'https://i.ytimg.com/vi/bHqapaAdlHU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/bHqapaAdlHU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/bHqapaAdlHU/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/bHqapaAdlHU/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/bHqapaAdlHU/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
COLETIVA: Maguinho - 20/05/2024,-qzbSaVoXYY,"--

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-20T18:42:45Z,2024-06-18 18:25:52.070977,646,7,"{'default': {'url': 'https://i.ytimg.com/vi/-qzbSaVoXYY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-qzbSaVoXYY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-qzbSaVoXYY/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/-qzbSaVoXYY/sddefault.jpg', 'width': 640, 'height': 480}}"
COLETIVA: Jorge Soter - 17/05/2024,yzXMjxnEp-o,"--

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-17T18:57:47Z,2024-06-18 18:25:52.070977,1079,15,"{'default': {'url': 'https://i.ytimg.com/vi/yzXMjxnEp-o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yzXMjxnEp-o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yzXMjxnEp-o/hqdefault.jpg', 'width': 480, 'height': 360}}"
COLETIVA: Rhaldney - 16/05/2024,dXMViMQCFW4,"--

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-16T18:57:08Z,2024-06-18 18:25:52.070977,569,9,"{'default': {'url': 'https://i.ytimg.com/vi/dXMViMQCFW4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dXMViMQCFW4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dXMViMQCFW4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/dXMViMQCFW4/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/dXMViMQCFW4/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
COLETIVA: Bruno Tubarão - 15/05/2024,rzH5GoMmS8s,"--

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-15T18:57:05Z,2024-06-18 18:25:52.070977,440,12,"{'default': {'url': 'https://i.ytimg.com/vi/rzH5GoMmS8s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rzH5GoMmS8s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rzH5GoMmS8s/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/rzH5GoMmS8s/sddefault.jpg', 'width': 640, 'height': 480}}"
Brasileiro Sub-20: Atlético Goianiense x Athlético-PR - Ao vivo Dragão TV,x7R7woVJ-_8,"-- O Atlético Goianiense enfrenta o Athletico-PR pelo Campeonato Brasileiro sub-20, o jogo será no estádio Antônio Accioly e o Dragão vem em busca da vitória. A transmissão começa às 14:45 e contará com a narração do gerente de marketing e comunicação do Atlético Bruno Daniel, os comentários serão dos ex-jogadores Pituca e Juninho, que agora dirigem cada um uma unidade da Escola de Dragões, as reportagens serão com Igor Santhiago 

#DragaoDoBrasil #oClubeDeTodos #BaseAtleticana

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-14T20:14:34Z,2024-06-18 18:25:52.070977,16934,9,"{'default': {'url': 'https://i.ytimg.com/vi/x7R7woVJ-_8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/x7R7woVJ-_8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/x7R7woVJ-_8/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/x7R7woVJ-_8/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/x7R7woVJ-_8/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
COLETIVA: Lucas Kal - 14/05/2024,-D-EYhsFNv0,"--

Acompanhe as redes do DRAGÃO:

• Facebook: https://www.facebook.com/ACGOficial
• Instagram: https://www.instagram.com/acgoficial
• Twitter: https://www.twitter.com/acgoficial
• Sócio Torcedor: https://www.meudragao.com
• Flickr: https://www.flickr.com/photos/acgoficial

.

#AtléticoGoianianiense #ACG #DragãoDoBrasil #Dragão #AtléticoClubeGoianiense",2024-05-14T18:38:59Z,2024-06-18 18:25:52.070977,487,9,"{'default': {'url': 'https://i.ytimg.com/vi/-D-EYhsFNv0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-D-EYhsFNv0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-D-EYhsFNv0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/-D-EYhsFNv0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/-D-EYhsFNv0/maxresdefault.jpg', 'width': 1280, 'height': 720}}"
