team_name,video_id,published_date,likes,views,comment,thumbnail,url_image
Athletico Paranaense,pItwak0oy8k,2024-06-17T19:00:19Z,27,427,4,"{'default': {'url': 'https://i.ytimg.com/vi/pItwak0oy8k/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/pItwak0oy8k/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/pItwak0oy8k/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/pItwak0oy8k/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/pItwak0oy8k/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,685A0ZBVS2E,2024-06-17T17:00:05Z,45,1425,1,"{'default': {'url': 'https://i.ytimg.com/vi/685A0ZBVS2E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/685A0ZBVS2E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/685A0ZBVS2E/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/685A0ZBVS2E/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/685A0ZBVS2E/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,jL45iBk4Fno,2024-06-17T15:00:45Z,70,1622,0,"{'default': {'url': 'https://i.ytimg.com/vi/jL45iBk4Fno/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jL45iBk4Fno/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jL45iBk4Fno/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/jL45iBk4Fno/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/jL45iBk4Fno/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,SqrotDGBiWI,2024-06-17T13:19:42Z,32,277,5,"{'default': {'url': 'https://i.ytimg.com/vi/SqrotDGBiWI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/SqrotDGBiWI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/SqrotDGBiWI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/SqrotDGBiWI/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/SqrotDGBiWI/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,4rJSoz7120s,2024-06-17T13:00:04Z,197,3136,10,"{'default': {'url': 'https://i.ytimg.com/vi/4rJSoz7120s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4rJSoz7120s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4rJSoz7120s/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/4rJSoz7120s/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/4rJSoz7120s/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,4MhztqZvaNs,2024-06-17T00:50:44Z,1335,11198,86,"{'default': {'url': 'https://i.ytimg.com/vi/4MhztqZvaNs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4MhztqZvaNs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4MhztqZvaNs/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/4MhztqZvaNs/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/4MhztqZvaNs/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,0SAPmw97G9c,2024-06-15T20:00:00Z,19,599,1,"{'default': {'url': 'https://i.ytimg.com/vi/0SAPmw97G9c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0SAPmw97G9c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0SAPmw97G9c/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/0SAPmw97G9c/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/0SAPmw97G9c/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,x9DbIQS4MMs,2024-06-15T18:00:24Z,31,789,6,"{'default': {'url': 'https://i.ytimg.com/vi/x9DbIQS4MMs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/x9DbIQS4MMs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/x9DbIQS4MMs/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/x9DbIQS4MMs/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/x9DbIQS4MMs/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,RBvIe1_2DbI,2024-06-15T16:00:19Z,30,439,0,"{'default': {'url': 'https://i.ytimg.com/vi/RBvIe1_2DbI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RBvIe1_2DbI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RBvIe1_2DbI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/RBvIe1_2DbI/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/RBvIe1_2DbI/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,jAwYxH7VHew,2024-06-15T14:00:39Z,63,1041,4,"{'default': {'url': 'https://i.ytimg.com/vi/jAwYxH7VHew/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jAwYxH7VHew/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jAwYxH7VHew/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/jAwYxH7VHew/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/jAwYxH7VHew/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,oSyeTPXkTsk,2024-06-15T13:00:49Z,44,618,3,"{'default': {'url': 'https://i.ytimg.com/vi/oSyeTPXkTsk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/oSyeTPXkTsk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/oSyeTPXkTsk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/oSyeTPXkTsk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/oSyeTPXkTsk/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,sBmI4TX_9qg,2024-06-15T12:01:02Z,49,937,4,"{'default': {'url': 'https://i.ytimg.com/vi/sBmI4TX_9qg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/sBmI4TX_9qg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/sBmI4TX_9qg/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/sBmI4TX_9qg/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/sBmI4TX_9qg/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,ytd80iso7HQ,2024-06-15T00:15:02Z,30,228,0,"{'default': {'url': 'https://i.ytimg.com/vi/ytd80iso7HQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ytd80iso7HQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ytd80iso7HQ/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/ytd80iso7HQ/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/ytd80iso7HQ/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,P7jBCgyPnkg,2024-06-14T23:00:10Z,39,389,3,"{'default': {'url': 'https://i.ytimg.com/vi/P7jBCgyPnkg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/P7jBCgyPnkg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/P7jBCgyPnkg/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/P7jBCgyPnkg/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/P7jBCgyPnkg/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,8giRPW6ttL8,2024-06-14T22:00:09Z,42,1357,3,"{'default': {'url': 'https://i.ytimg.com/vi/8giRPW6ttL8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8giRPW6ttL8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8giRPW6ttL8/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/8giRPW6ttL8/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/8giRPW6ttL8/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,VzJeqNdhDTo,2024-06-14T21:00:30Z,50,731,0,"{'default': {'url': 'https://i.ytimg.com/vi/VzJeqNdhDTo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/VzJeqNdhDTo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/VzJeqNdhDTo/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/VzJeqNdhDTo/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/VzJeqNdhDTo/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,R-y2Jmy1bLs,2024-06-14T20:00:18Z,19,469,1,"{'default': {'url': 'https://i.ytimg.com/vi/R-y2Jmy1bLs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/R-y2Jmy1bLs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/R-y2Jmy1bLs/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/R-y2Jmy1bLs/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/R-y2Jmy1bLs/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,TOUuVImHplI,2024-06-14T19:00:28Z,53,1357,10,"{'default': {'url': 'https://i.ytimg.com/vi/TOUuVImHplI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/TOUuVImHplI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/TOUuVImHplI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/TOUuVImHplI/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/TOUuVImHplI/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,5y0i_UgFQzY,2024-06-14T18:00:04Z,34,696,2,"{'default': {'url': 'https://i.ytimg.com/vi/5y0i_UgFQzY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5y0i_UgFQzY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5y0i_UgFQzY/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/5y0i_UgFQzY/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/5y0i_UgFQzY/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,j6lggQvrPx8,2024-06-14T16:00:45Z,8,453,2,"{'default': {'url': 'https://i.ytimg.com/vi/j6lggQvrPx8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/j6lggQvrPx8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/j6lggQvrPx8/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/j6lggQvrPx8/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/j6lggQvrPx8/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,#NAME?,2024-06-14T14:00:00Z,37,389,3,"{'default': {'url': 'https://i.ytimg.com/vi/-amEES3P_RE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-amEES3P_RE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-amEES3P_RE/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/-amEES3P_RE/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/-amEES3P_RE/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,0DXEXWmm9AE,2024-06-14T12:00:01Z,71,1271,5,"{'default': {'url': 'https://i.ytimg.com/vi/0DXEXWmm9AE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0DXEXWmm9AE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0DXEXWmm9AE/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/0DXEXWmm9AE/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/0DXEXWmm9AE/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,XYZG5BTj6QM,2024-06-14T03:31:30Z,1038,8998,22,"{'default': {'url': 'https://i.ytimg.com/vi/XYZG5BTj6QM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/XYZG5BTj6QM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/XYZG5BTj6QM/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/XYZG5BTj6QM/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/XYZG5BTj6QM/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,qSSQcz9bwPU,2024-06-13T22:00:26Z,17,477,1,"{'default': {'url': 'https://i.ytimg.com/vi/qSSQcz9bwPU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qSSQcz9bwPU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qSSQcz9bwPU/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/qSSQcz9bwPU/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/qSSQcz9bwPU/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,qS-jd2lLX0s,2024-06-13T20:00:15Z,35,697,0,"{'default': {'url': 'https://i.ytimg.com/vi/qS-jd2lLX0s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qS-jd2lLX0s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qS-jd2lLX0s/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/qS-jd2lLX0s/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/qS-jd2lLX0s/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,ceRAR45x5-I,2024-06-13T19:00:15Z,17,565,0,"{'default': {'url': 'https://i.ytimg.com/vi/ceRAR45x5-I/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ceRAR45x5-I/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ceRAR45x5-I/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/ceRAR45x5-I/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/ceRAR45x5-I/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,8G3WOs2YoYo,2024-06-13T18:00:08Z,22,532,0,"{'default': {'url': 'https://i.ytimg.com/vi/8G3WOs2YoYo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8G3WOs2YoYo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8G3WOs2YoYo/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/8G3WOs2YoYo/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/8G3WOs2YoYo/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,D3GKXZ4_OPc,2024-06-13T16:00:09Z,28,474,0,"{'default': {'url': 'https://i.ytimg.com/vi/D3GKXZ4_OPc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/D3GKXZ4_OPc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/D3GKXZ4_OPc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/D3GKXZ4_OPc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/D3GKXZ4_OPc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,Wy1r7GdMKH4,2024-06-13T14:00:22Z,47,375,3,"{'default': {'url': 'https://i.ytimg.com/vi/Wy1r7GdMKH4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Wy1r7GdMKH4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Wy1r7GdMKH4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Wy1r7GdMKH4/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Wy1r7GdMKH4/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,tGs0TomY144,2024-06-13T12:00:56Z,24,728,4,"{'default': {'url': 'https://i.ytimg.com/vi/tGs0TomY144/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/tGs0TomY144/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/tGs0TomY144/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/tGs0TomY144/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/tGs0TomY144/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,C9mFXji4xOE,2024-06-12T23:00:06Z,33,329,5,"{'default': {'url': 'https://i.ytimg.com/vi/C9mFXji4xOE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/C9mFXji4xOE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/C9mFXji4xOE/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/C9mFXji4xOE/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/C9mFXji4xOE/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,Qbd3nME8-Qc,2024-06-12T20:00:13Z,23,577,0,"{'default': {'url': 'https://i.ytimg.com/vi/Qbd3nME8-Qc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Qbd3nME8-Qc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Qbd3nME8-Qc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Qbd3nME8-Qc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Qbd3nME8-Qc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,aQu8Z42Hab8,2024-06-12T18:00:01Z,38,756,3,"{'default': {'url': 'https://i.ytimg.com/vi/aQu8Z42Hab8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/aQu8Z42Hab8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/aQu8Z42Hab8/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/aQu8Z42Hab8/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/aQu8Z42Hab8/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,26O3E2L9xso,2024-06-12T16:00:02Z,40,895,1,"{'default': {'url': 'https://i.ytimg.com/vi/26O3E2L9xso/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/26O3E2L9xso/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/26O3E2L9xso/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/26O3E2L9xso/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/26O3E2L9xso/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,MT_LwRtPqDc,2024-06-12T14:00:20Z,106,1198,21,"{'default': {'url': 'https://i.ytimg.com/vi/MT_LwRtPqDc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/MT_LwRtPqDc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/MT_LwRtPqDc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/MT_LwRtPqDc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/MT_LwRtPqDc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
Athletico Paranaense,3Rru-pwUuH0,2024-06-12T12:00:07Z,126,5540,4,"{'default': {'url': 'https://i.ytimg.com/vi/3Rru-pwUuH0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/3Rru-pwUuH0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/3Rru-pwUuH0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/3Rru-pwUuH0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/3Rru-pwUuH0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",https://logodetimes.com/times/atletico-paranaense/logo-atletico-paranaense-256.png
